docID	semanticType	characterSpan
essay176	real_example	406:566
essay176	value	654:711
essay176	common_ground	713:821
essay176	real_example	823:915
essay176	real_example	917:1026
essay176	value	1038:1111
essay176	hypothetical_instance	1113:1225
essay176	hypothetical_instance	1240:1305
essay176	common_ground	1330:1450
essay176	policy	1475:1559
essay176	value	1578:1634
essay177	fact	63:127
essay177	fact	1832:1883
essay177	value	151:201
essay177	common_ground	203:291
essay177	hypothetical_instance	306:384
essay177	common_ground	386:417
essay177	hypothetical_instance	428:552
essay177	hypothetical_instance	908:988
essay177	common_ground	561:632
essay177	hypothetical_instance	645:784
essay177	fact	786:891
essay177	value	1207:1286
essay177	hypothetical_instance	1288:1383
essay177	common_ground	999:1059
essay177	common_ground	1061:1205
essay177	value	1398:1499
essay177	common_ground	1501:1541
essay177	common_ground	1552:1624
essay177	hypothetical_instance	1639:1704
essay177	hypothetical_instance	1706:1793
essay178	value	94:161
essay178	common_ground	213:323
essay178	real_example	353:562
essay178	real_example	590:640
essay178	real_example	655:751
essay178	value	779:870
essay178	value	885:948
essay178	hypothetical_instance	950:1053
essay178	hypothetical_instance	1055:1147
essay178	hypothetical_instance	1149:1249
essay178	fact	1259:1371
essay178	hypothetical_instance	1373:1482
essay178	common_ground	1497:1604
essay178	common_ground	1619:1740
essay178	policy	1775:1878
essay179	value	1939:2045
essay179	policy	179:283
essay179	fact	613:699
essay179	common_ground	307:413
essay179	hypothetical_instance	415:473
essay179	common_ground	484:598
essay179	value	1146:1224
essay179	common_ground	933:1040
essay179	common_ground	1042:1133
essay179	common_ground	701:931
essay179	real_example	1446:1512
essay179	real_example	1514:1591
essay179	policy	1607:1712
essay179	common_ground	1239:1272
essay179	common_ground	1365:1438
essay179	common_ground	1274:1363
essay180	value	2419:2534
essay180	value	240:310
essay180	fact	1087:1133
essay180	value	464:554
essay180	common_ground	556:717
essay180	hypothetical_instance	719:804
essay180	hypothetical_instance	806:959
essay180	hypothetical_instance	961:1079
essay180	value	1135:1254
essay180	common_ground	1256:1368
essay180	real_example	1383:1476
essay180	real_example	1478:1610
essay180	statistics	1623:1718
essay180	fact	1733:1812
essay180	real_example	1876:2012
essay180	real_example	2014:2076
essay180	hypothetical_instance	2078:2202
essay180	hypothetical_instance	2275:2348
essay180	real_example	2217:2260
essay180	common_ground	366:449
essay180	common_ground	1834:1874
essay181	value	1593:1645
essay181	value	1657:1699
essay181	value	49:145
essay181	value	147:294
essay181	fact	373:470
essay181	hypothetical_instance	485:604
essay181	hypothetical_instance	606:721
essay181	hypothetical_instance	723:813
essay181	hypothetical_instance	898:941
essay181	hypothetical_instance	828:890
essay181	hypothetical_instance	948:1005
essay181	value	1093:1139
essay181	hypothetical_instance	1017:1091
essay181	value	1151:1207
essay181	hypothetical_instance	1209:1324
essay181	hypothetical_instance	1326:1422
essay181	hypothetical_instance	1424:1442
essay181	hypothetical_instance	1444:1474
essay181	hypothetical_instance	1476:1511
essay181	hypothetical_instance	1513:1582
essay182	policy	202:246
essay182	value	255:376
essay182	policy	1692:1742
essay182	value	1787:1849
essay182	hypothetical_instance	769:852
essay182	value	386:435
essay182	hypothetical_instance	437:535
essay182	common_ground	537:663
essay182	hypothetical_instance	678:753
essay182	policy	1070:1159
essay182	common_ground	863:905
essay182	common_ground	907:944
essay182	common_ground	946:1057
essay182	fact	1168:1215
essay182	hypothetical_instance	1217:1324
essay182	real_example	1339:1410
essay182	real_example	1412:1542
essay182	real_example	1544:1589
essay182	common_ground	1591:1679
essay182	fact	1751:1774
essay183	policy	264:352
essay183	value	1640:1695
essay183	value	1608:1638
essay183	fact	408:440
essay183	common_ground	374:406
essay183	common_ground	442:654
essay183	hypothetical_instance	656:728
essay183	fact	978:1054
essay183	statistics	740:847
essay183	common_ground	849:958
essay183	value	1168:1225
essay183	common_ground	1066:1153
essay183	value	1247:1350
essay183	hypothetical_instance	1365:1455
essay184	value	301:444
essay184	value	1668:1724
essay184	value	1595:1662
essay184	value	1726:1770
essay184	value	1101:1159
essay184	value	453:503
essay184	hypothetical_instance	505:645
essay184	hypothetical_instance	661:739
essay184	statistics	741:943
essay184	hypothetical_instance	945:1038
essay184	hypothetical_instance	1040:1091
essay184	hypothetical_instance	1255:1314
essay184	hypothetical_instance	1320:1377
essay184	hypothetical_instance	1379:1426
essay184	hypothetical_instance	1441:1474
essay184	hypothetical_instance	1476:1578
essay184	hypothetical_instance	1161:1253
essay185	fact	163:244
essay185	value	255:335
essay185	statistics	337:436
essay185	real_example	457:512
essay185	statistics	527:725
essay185	common_ground	732:844
essay185	value	939:1006
essay185	testimony	864:937
essay185	testimony	1008:1163
essay185	real_example	1178:1311
essay185	real_example	1313:1377
essay185	real_example	1397:1581
essay185	common_ground	1588:1639
essay185	value	1652:1781
essay185	statistics	1783:1875
essay185	real_example	1889:1982
essay185	statistics	1984:2083
essay185	statistics	2085:2140
essay185	fact	2209:2281
essay186	value	398:463
essay186	fact	2121:2163
essay186	value	2179:2244
essay186	common_ground	520:602
essay186	common_ground	626:815
essay186	real_example	825:855
essay186	hypothetical_instance	871:943
essay186	statistics	976:1096
essay186	value	1103:1166
essay186	value	1176:1264
essay186	real_example	1296:1413
essay186	real_example	1415:1484
essay186	hypothetical_instance	1499:1614
essay186	value	1741:1789
essay186	hypothetical_instance	1660:1739
essay186	common_ground	1823:1882
essay186	hypothetical_instance	1914:1982
essay186	hypothetical_instance	1997:2107
essay187	value	145:337
essay187	value	1830:1966
essay187	fact	1149:1276
essay187	hypothetical_instance	772:909
essay187	hypothetical_instance	911:1017
essay187	hypothetical_instance	1029:1090
essay187	hypothetical_instance	1092:1142
essay187	statistics	1414:1521
essay187	fact	1523:1738
essay187	hypothetical_instance	525:599
essay187	value	339:453
essay187	hypothetical_instance	471:513
essay187	hypothetical_instance	666:751
essay187	hypothetical_instance	610:661
essay187	hypothetical_instance	1292:1412
essay188	value	182:237
essay188	value	239:317
essay188	value	332:464
essay188	value	466:530
essay188	statistics	559:749
essay188	hypothetical_instance	764:886
essay188	value	888:954
essay188	real_example	956:1053
essay188	statistics	1055:1186
essay188	hypothetical_instance	1188:1291
essay188	value	1293:1447
essay188	hypothetical_instance	1449:1602
essay188	hypothetical_instance	1614:1717
essay188	value	1804:2030
essay188	policy	1720:1802
essay189	value	79:158
essay189	value	234:282
essay189	value	170:220
essay189	value	284:334
essay189	value	336:427
essay189	value	1753:1817
essay189	value	1819:1938
essay189	value	901:946
essay189	real_example	699:780
essay189	hypothetical_instance	782:832
essay189	hypothetical_instance	834:893
essay189	value	577:684
essay189	statistics	512:575
essay189	real_example	429:510
essay189	value	964:1007
essay189	hypothetical_instance	1009:1104
essay189	hypothetical_instance	1106:1178
essay189	hypothetical_instance	1180:1251
essay189	hypothetical_instance	1263:1315
essay189	common_ground	1338:1427
essay189	value	1685:1745
essay189	hypothetical_instance	1564:1672
essay189	hypothetical_instance	1429:1562
essay190	value	1323:1512
essay190	value	1523:1720
essay190	common_ground	480:524
essay190	hypothetical_instance	562:689
essay190	common_ground	713:748
essay190	statistics	750:859
essay190	statistics	871:956
essay190	value	428:464
essay190	value	1019:1057
essay190	hypothetical_instance	1059:1160
essay190	hypothetical_instance	1180:1268
essay191	value	157:337
essay191	value	1470:1588
essay191	value	339:437
essay191	hypothetical_instance	439:514
essay191	hypothetical_instance	529:616
essay191	hypothetical_instance	631:732
essay191	value	735:820
essay191	common_ground	822:903
essay191	statistics	914:1009
essay191	common_ground	1020:1103
essay191	value	1390:1452
essay191	common_ground	1218:1377
essay191	hypothetical_instance	1106:1216
essay191	value	1590:1738
essay192	value	257:315
essay192	value	1873:1944
essay192	value	384:498
essay192	hypothetical_instance	514:759
essay192	value	1121:1244
essay192	hypothetical_instance	1259:1475
essay192	value	1477:1614
essay192	statistics	1638:1733
essay192	value	773:897
essay192	hypothetical_instance	899:1011
essay192	statistics	1022:1096
essay193	value	370:466
essay193	real_example	468:507
essay193	hypothetical_instance	509:600
essay193	real_example	602:785
essay193	value	787:855
essay193	real_example	857:938
essay193	real_example	940:986
essay193	statistics	988:1053
essay193	real_example	1055:1149
essay193	hypothetical_instance	1151:1225
essay193	value	1227:1286
essay193	hypothetical_instance	1288:1475
essay193	statistics	1477:1597
essay193	value	1599:1787
essay193	value	77:169
essay193	value	171:299
essay194	value	206:279
essay194	value	1347:1422
essay194	value	1424:1491
essay194	fact	1503:1564
essay194	value	281:365
essay194	common_ground	376:457
essay194	hypothetical_instance	524:661
essay194	hypothetical_instance	670:805
essay194	value	843:940
essay194	real_example	1003:1058
essay194	real_example	1060:1166
essay194	real_example	1168:1185
essay194	real_example	1194:1306
essay195	policy	238:441
essay195	real_example	457:521
essay195	statistics	523:573
essay195	value	575:666
essay195	value	668:750
essay195	hypothetical_instance	752:816
essay195	value	828:909
essay195	statistics	911:973
essay195	hypothetical_instance	975:1076
essay195	statistics	1091:1157
essay195	hypothetical_instance	1159:1334
essay195	value	1336:1503
essay195	hypothetical_instance	1516:1715
essay195	value	1741:1788
essay195	testimony	1797:1887
essay195	common_ground	1896:2126
essay195	policy	2128:2341
essay196	value	192:364
essay196	fact	493:539
essay196	hypothetical_instance	541:605
essay196	hypothetical_instance	607:659
essay196	common_ground	661:765
essay196	hypothetical_instance	779:933
essay196	common_ground	935:1021
essay196	value	1034:1150
essay196	statistics	1152:1221
essay196	statistics	1223:1392
essay196	real_example	1394:1540
essay196	common_ground	1542:1606
essay196	common_ground	1760:1825
essay196	common_ground	1827:1933
essay196	common_ground	1935:2050
essay196	value	2055:2110
essay196	value	2135:2211
essay197	value	204:252
essay197	value	299:341
essay197	value	1366:1420
essay197	fact	365:473
essay197	statistics	475:554
essay197	common_ground	556:679
essay197	value	691:805
essay197	value	826:893
essay197	statistics	907:1033
essay197	common_ground	1044:1095
essay197	statistics	1097:1192
essay197	real_example	1203:1329
essay198	policy	223:299
essay198	value	308:386
essay198	fact	395:485
essay198	statistics	558:634
essay198	real_example	487:545
essay198	statistics	653:765
essay198	hypothetical_instance	771:845
essay198	value	855:918
essay198	statistics	931:1005
essay198	statistics	1007:1194
essay198	common_ground	1216:1285
essay198	testimony	1287:1381
essay198	policy	1388:1526
essay198	policy	1565:1627
essay198	value	1636:1733
essay199	value	203:233
essay199	value	242:314
essay199	value	1261:1301
essay199	value	1308:1362
essay199	value	316:368
essay199	real_example	384:457
essay199	real_example	459:529
essay199	real_example	541:641
essay199	real_example	658:728
essay199	fact	744:797
essay199	hypothetical_instance	812:893
essay199	hypothetical_instance	901:957
essay199	real_example	971:1111
essay200	value	291:347
essay200	value	353:469
essay200	value	471:508
essay200	statistics	510:622
essay200	real_example	624:761
essay200	real_example	776:918
essay200	value	929:978
essay200	real_example	980:1042
essay200	statistics	1054:1178
essay200	testimony	1180:1334
essay200	hypothetical_instance	1336:1432
essay200	value	1440:1482
essay200	real_example	1484:1548
essay200	statistics	1550:1742
essay200	common_ground	1754:1833
essay200	statistics	1849:1890
essay200	statistics	1892:1976
essay200	value	2035:2081
essay200	value	2088:2185
essay201	value	1920:2003
essay201	value	2005:2067
essay201	value	271:330
essay201	value	1037:1106
essay201	value	1492:1544
essay201	statistics	1118:1183
essay201	real_example	1196:1261
essay201	hypothetical_instance	1263:1481
essay201	testimony	332:553
essay201	real_example	568:684
essay201	hypothetical_instance	686:910
essay201	statistics	922:1022
essay201	common_ground	1561:1617
essay201	common_ground	1624:1741
essay201	common_ground	1743:1898
essay202	policy	2103:2146
essay202	common_ground	2148:2241
essay202	statistics	2254:2290
essay202	hypothetical_instance	2292:2356
essay202	value	446:566
essay202	common_ground	568:621
essay202	value	1500:1539
essay202	hypothetical_instance	623:679
essay202	common_ground	1541:1573
essay202	real_example	744:854
essay202	real_example	681:732
essay202	statistics	856:992
essay202	real_example	1003:1081
essay202	real_example	1083:1208
essay202	real_example	1210:1377
essay202	value	1400:1498
essay202	common_ground	1575:1630
essay202	real_example	1632:1750
essay202	real_example	1752:1868
essay202	real_example	1878:1992
essay202	real_example	1994:2091
essay203	value	244:297
essay203	value	125:192
essay203	common_ground	2273:2295
essay203	value	2297:2341
essay203	value	2349:2443
essay203	value	306:390
essay203	common_ground	392:478
essay203	hypothetical_instance	480:534
essay203	fact	687:750
essay203	real_example	756:817
essay203	hypothetical_instance	544:658
essay203	fact	936:1033
essay203	statistics	1035:1169
essay203	hypothetical_instance	1171:1244
essay203	real_example	1259:1399
essay203	real_example	1401:1486
essay203	real_example	1497:1576
essay203	fact	1588:1700
